PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_q,Embarked_s,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,FamilySize,IsAlone,FarePerPerson
320,1,1,0.8188021213717487,0.4327933656785018,0.7676298785983874,2.4299908943630983,False,False,False,False,False,False,True,False,False,False,False,2.200423244276889,0,1.104328860678642
321,0,3,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.894086035813677
322,0,3,-0.1588652505798227,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
323,1,2,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.4441095074178991,False,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.57665629618008
324,1,2,-0.5348911628688886,0.4327933656785018,0.7676298785983874,-0.0523471522017418,False,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.023789583362151905
325,0,3,-0.3092756154954491,6.784163299176891,2.008933366495236,0.9017647699613316,True,False,True,False,False,False,False,False,False,False,True,9.793096665672127,0,0.09208167760891196
326,1,1,0.5179813915404959,-0.4745451962498395,-0.4736736092984604,2.456656616715439,False,False,False,False,True,False,False,False,False,False,False,0.05178119445170015,0,47.44302719797107
327,0,3,2.3981109529858253,-0.4745451962498395,-0.4736736092984604,-0.5879321738598666,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-11.35416399882917
328,1,2,0.5179813915404959,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,True,False,False,False,False,False,0.05178119445170015,0,-8.281297603873835
329,1,3,0.14195547925143,0.4327933656785018,0.7676298785983874,-0.2517577203973534,False,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.11441331618912565
330,1,1,-0.9861222576157678,-0.4745451962498395,0.7676298785983874,0.6295122858931569,False,False,False,True,False,False,False,False,False,False,False,1.2930846823485478,0,0.4868298994539272
331,1,3,-0.5724937540977952,1.340131927606843,-0.4736736092984604,-0.1876404580571715,False,True,False,False,False,False,False,False,False,False,True,1.8664583183083827,0,-0.10053289495756577
332,0,1,1.2324306248897212,-0.4745451962498395,-0.4736736092984604,-0.0641117874935183,True,False,True,False,True,False,False,False,False,False,False,0.05178119445170015,0,-1.2381287873403486
333,0,1,0.6683917564561223,-0.4745451962498395,0.7676298785983874,2.876164687803722,True,False,True,False,True,False,False,False,False,False,False,1.2930846823485478,0,2.2242663044928555
334,0,3,-0.9861222576157678,1.340131927606843,-0.4736736092984604,-0.3111691286208247,True,False,True,False,False,False,False,False,False,False,True,1.8664583183083827,0,-0.16671635555346606
335,1,1,0.4427762090826827,0.4327933656785018,-0.4736736092984604,2.4099910143670784,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,2.5127112629427937
336,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
337,0,1,-0.0084548856641963,0.4327933656785018,-0.4736736092984604,0.8323534217398503,True,False,True,False,True,False,False,False,False,False,False,0.9591197563800413,0,0.8678305458761073
338,1,1,0.8940073038295618,-0.4745451962498395,-0.4736736092984604,2.4299908943630983,False,False,False,False,False,False,True,False,False,False,False,0.05178119445170015,0,46.92805795798543
339,1,3,1.1948280336608146,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
340,0,1,1.1948280336608146,-0.4745451962498395,-0.4736736092984604,0.1005931065913526,True,False,True,False,False,False,False,False,False,True,False,0.05178119445170015,0,1.9426571298038062
341,1,2,-2.038994812025152,0.4327933656785018,0.7676298785983874,-0.1229349639524007,True,False,True,False,False,False,False,True,False,False,False,2.200423244276889,0,-0.055868780823027535
342,1,1,-0.3844807979532623,2.247470489535184,2.008933366495236,5.124238728242953,False,False,True,False,True,False,False,False,False,False,False,5.25640385603042,0,0.974856359707628
343,0,2,-0.0836600681220095,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
344,0,2,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
345,0,2,0.5179813915404959,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
346,1,2,-0.3844807979532623,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,True,False,False,False,0.05178119445170015,0,-8.281297603873835
347,1,2,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
348,1,3,-0.5724937540977952,0.4327933656785018,-0.4736736092984604,-0.3558747427295753,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.37104307398769043
349,1,3,-1.9637896295673392,0.4327933656785018,0.7676298785983874,-0.3605805968462859,True,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.1638687456079756
350,0,3,0.969212486287375,-0.4745451962498395,-0.4736736092984604,-0.5308736926947507,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.252248877532804
351,0,3,-0.4596859804110754,-0.4745451962498395,-0.4736736092984604,-0.5176384779915022,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.996650009190864
352,0,1,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,0.0888284712995761,True,False,True,False,True,False,False,False,False,False,False,0.05178119445170015,0,1.715458135722081
353,0,3,-1.061327440073581,0.4327933656785018,0.7676298785983874,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.2565861807225625
354,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.3158749827375353,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.32933841747742404
355,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.905445985517764
356,0,3,-0.0836600681220095,-0.4745451962498395,-0.4736736092984604,-0.5111679285810251,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.871690562445913
357,1,1,-0.5348911628688886,-0.4745451962498395,0.7676298785983874,0.5594138829706359,False,False,True,False,False,False,True,False,False,False,False,1.2930846823485478,0,0.4326196811446315
358,0,2,0.6683917564561223,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
359,1,3,-0.5724937540977952,-0.4745451962498395,-0.4736736092984604,-0.5493041703428477,False,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.608178821661234
360,1,3,-0.5724937540977952,-0.4745451962498395,-0.4736736092984604,-0.5493041703428477,False,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.608178821661234
361,0,3,0.8188021213717487,0.4327933656785018,4.491540342288931,-0.0782293498436501,True,False,True,False,False,False,False,False,False,False,True,5.924333707967433,0,-0.01320475072807633
362,0,2,-0.0084548856641963,0.4327933656785018,-0.4736736092984604,-0.0824457951322227,True,False,False,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.08595985494386417
363,0,3,1.1948280336608146,-0.4745451962498395,0.7676298785983874,-0.3945992162559869,False,False,False,False,False,False,False,False,False,False,True,1.2930846823485478,0,-0.3051611558334303
364,0,3,0.4427762090826827,-0.4745451962498395,-0.4736736092984604,-0.5688146415107299,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.984965633446368
365,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.3699923050797071,True,True,False,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.38576236452072565
366,0,3,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.894086035813677
367,1,1,2.3229057705280125,0.4327933656785018,-0.4736736092984604,1.0358816122875838,False,False,False,False,False,True,False,False,False,False,False,0.9591197563800413,0,1.0800336510606987
368,1,3,-0.5724937540977952,-0.4745451962498395,-0.4736736092984604,-0.5645981962221572,False,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.903537513967478
369,1,3,-0.5724937540977952,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,False,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
370,1,1,-0.3844807979532623,-0.4745451962498395,-0.4736736092984604,0.8958824523154435,False,False,False,True,False,False,False,False,False,False,False,0.05178119445170015,0,17.30130912972844
371,1,1,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,0.5698067617873912,True,False,False,False,False,False,True,False,False,False,False,0.9591197563800413,0,0.5940934466181627
372,0,3,-0.8357118927001413,0.4327933656785018,-0.4736736092984604,-0.581854563268135,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.6066547575499853
373,0,3,-0.7605067102423282,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
374,0,1,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,2.456656616715439,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,47.44302719797107
375,0,3,-1.9637896295673392,2.247470489535184,0.7676298785983874,-0.2388166215763992,False,False,True,False,False,False,False,False,False,False,True,4.015100368133571,0,-0.059479614375720746
376,1,1,0.4427762090826827,0.4327933656785018,-0.4736736092984604,1.1987229881422372,False,False,False,False,False,False,False,False,False,False,True,0.9591197563800413,0,1.249815760929082
377,1,3,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,-0.5641087873940193,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.894086035813677
378,0,1,-0.1588652505798227,-0.4745451962498395,2.008933366495236,4.241744729296679,True,False,False,False,True,False,False,False,False,False,False,2.5343881702453963,0,1.6736760292271902
379,0,3,-0.685301527784515,-0.4745451962498395,-0.4736736092984604,-0.6402848009082721,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-12.36519952249285
380,0,3,-0.7605067102423282,-0.4745451962498395,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.655527092027866
381,1,1,0.969212486287375,-0.4745451962498395,-0.4736736092984604,4.618801290398115,False,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,89.19843080689043
382,1,3,-2.114199994482965,-0.4745451962498395,2.008933366495236,-0.3643052803796623,False,False,False,False,False,False,False,False,False,False,True,2.5343881702453963,0,-0.1437448630232471
383,0,3,0.2171606617092432,-0.4745451962498395,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.587367393803348
384,1,1,0.4427762090826827,0.4327933656785018,-0.4736736092984604,0.4888260712199769,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,0.5096611429055837
385,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
386,0,2,-0.8357118927001413,-0.4745451962498395,-0.4736736092984604,0.994705388766366,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,19.209780680014934
387,0,3,-2.114199994482965,4.062147613391868,2.008933366495236,0.3688267912438566,True,False,True,False,False,False,False,False,False,False,True,7.071080979887104,0,0.052159887900158824
388,1,2,0.5179813915404959,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
389,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5528335609303807,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.676338519885752
390,1,2,-0.9109170751579546,-0.4745451962498395,-0.4736736092984604,-0.4523447521221426,False,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.735695592037287
391,1,1,0.5179813915404959,0.4327933656785018,2.008933366495236,2.08881647090158,True,False,True,True,False,False,False,False,False,False,False,3.4417267321737377,0,0.6069094479160808
392,1,3,-0.6100963453267019,-0.4745451962498395,-0.4736736092984604,-0.5512665115095161,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.646075613874066
393,0,3,-0.0836600681220095,1.340131927606843,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True,1.8664583183083827,0,-0.29372556803036043
394,1,1,-0.4596859804110754,0.4327933656785018,-0.4736736092984604,1.9305821262271865,False,False,False,False,False,True,False,False,False,False,False,0.9591197563800413,0,2.0128686885918063
395,1,3,-0.3844807979532623,-0.4745451962498395,2.008933366495236,-0.3417571803794436,False,False,True,False,False,False,False,False,True,False,False,2.5343881702453963,0,-0.13484800173540598
396,0,3,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,-0.5512665115095161,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.646075613874066
397,0,3,0.14195547925143,-0.4745451962498395,-0.4736736092984604,-0.5498924021074366,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.61953877136532
398,0,2,1.270033216118628,-0.4745451962498395,-0.4736736092984604,-0.1229349639524007,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.374123757748974
399,0,2,-0.4596859804110754,-0.4745451962498395,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.417292574282463
400,1,2,-0.0836600681220095,-0.4745451962498395,-0.4736736092984604,-0.4370507262428331,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.440336899731042
401,1,3,0.7435969389139355,-0.4745451962498395,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.587367393803348
402,0,3,-0.2340704330376359,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
403,0,3,-0.6100963453267019,0.4327933656785018,-0.4736736092984604,-0.5035209156413704,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.5249823208123505
404,0,3,-0.0836600681220095,0.4327933656785018,-0.4736736092984604,-0.3617570603754636,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.37717611170978854
405,0,3,-0.685301527784515,-0.4745451962498395,-0.4736736092984604,-0.5308736926947507,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.252248877532804
406,0,2,0.3675710266248695,0.4327933656785018,-0.4736736092984604,-0.2405813168701657,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.2508355346345695
407,0,3,1.6460591284076938,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
408,1,2,-1.9637896295673392,0.4327933656785018,0.7676298785983874,-0.2935221756831599,True,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.13339350802014374
409,0,3,-0.6100963453267019,-0.4745451962498395,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.655527092027866
410,0,3,-0.5724937540977952,2.247470489535184,0.7676298785983874,-0.1354831239546096,False,False,True,False,False,False,False,False,False,False,True,4.015100368133571,0,-0.03374339656111492
411,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
412,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.573325202681597,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-11.072073727777301
413,1,1,0.2923658441670563,0.4327933656785018,-0.4736736092984604,1.3829383533949904,False,True,False,False,True,False,False,False,False,False,False,0.9591197563800413,0,1.4418828766644811
414,0,2,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-14.188471449998696
415,1,3,1.119622851203001,-0.4745451962498395,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.587367393803348
416,0,3,-0.5724937540977952,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
417,1,2,0.3675710266248695,0.4327933656785018,0.7676298785983874,0.0300052948406936,False,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,0.013636147008869672
418,1,2,-0.8357118927001413,-0.4745451962498395,2.008933366495236,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True,2.5343881702453963,0,-0.16919881751857643
419,0,2,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
420,0,3,-1.437353352362647,-0.4745451962498395,2.008933366495236,-0.1664641145319738,False,False,True,False,False,False,False,False,False,False,True,2.5343881702453963,0,-0.06568216995577897
421,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
422,0,3,-0.6100963453267019,-0.4745451962498395,-0.4736736092984604,-0.5527370909209881,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.67447548813428
423,0,3,-0.0084548856641963,-0.4745451962498395,-0.4736736092984604,-0.5494029932792986,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.61008729321152
424,0,3,-0.0836600681220095,0.4327933656785018,0.7676298785983874,-0.3958745027216154,False,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.17990834433841343
425,0,3,-0.8357118927001413,0.4327933656785018,0.7676298785983874,-0.2591106174547137,True,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.11775489925796687
426,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.894086035813677
427,1,2,-0.0836600681220095,0.4327933656785018,-0.4736736092984604,-0.1229349639524007,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.12817478019260922
428,1,2,-0.7605067102423282,-0.4745451962498395,-0.4736736092984604,-0.1229349639524007,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.374123757748974
429,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
430,1,3,0.2171606617092432,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,True,False,False,False,False,0.05178119445170015,0,-10.530567645282916
431,1,1,-0.0836600681220095,-0.4745451962498395,-0.4736736092984604,-0.1099938651314466,True,False,True,False,True,False,False,False,False,False,False,0.05178119445170015,0,-2.124204864259077
432,1,3,-0.5724937540977952,0.4327933656785018,-0.4736736092984604,-0.3558747427295753,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.37104307398769043
433,1,2,0.969212486287375,0.4327933656785018,-0.4736736092984604,-0.1229349639524007,False,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.12817478019260922
434,0,3,-0.9109170751579546,-0.4745451962498395,-0.4736736092984604,-0.5670499462169634,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.950885784334108
435,0,1,1.5708539459498805,0.4327933656785018,-0.4736736092984604,0.5805902264958336,True,False,True,False,False,False,True,False,False,False,False,0.9591197563800413,0,0.6053365313703127
436,1,1,-1.136532622531394,0.4327933656785018,2.008933366495236,2.08881647090158,False,False,True,True,False,False,False,False,False,False,False,3.4417267321737377,0,0.6069094479160808
437,0,3,-0.6100963453267019,1.340131927606843,2.008933366495236,0.0741226771848555,False,False,True,False,False,False,False,False,False,False,True,4.349065294102079,0,0.017043358094755642
438,1,2,-0.3844807979532623,1.340131927606843,3.250236854392083,-0.2935221756831599,False,False,True,False,False,False,False,False,False,False,True,5.590368781998926,0,-0.05250497545498355
439,0,1,2.623726500359265,0.4327933656785018,4.491540342288931,5.124238728242953,True,False,True,False,True,False,False,False,False,False,False,5.924333707967433,0,0.8649476853998856
440,0,2,0.14195547925143,-0.4745451962498395,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.417292574282463
441,1,2,1.1948280336608146,0.4327933656785018,0.7676298785983874,-0.1170526463065125,False,False,True,False,False,False,False,False,False,False,True,2.200423244276889,0,-0.05319551436795459
442,0,3,-0.685301527784515,-0.4745451962498395,-0.4736736092984604,-0.5111679285810251,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.871690562445913
443,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.5752732301335542
444,1,2,-0.0836600681220095,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
445,1,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5438147915157048,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.5021677710227
446,1,1,-1.8885844471095257,-0.4745451962498395,2.008933366495236,1.191370091084877,True,False,True,False,False,False,False,False,False,False,False,2.5343881702453963,0,0.4700819334117712
447,1,2,-1.2117378049892074,-0.4745451962498395,0.7676298785983874,-0.2758752227454952,False,False,True,False,False,False,False,False,False,False,True,1.2930846823485478,0,-0.21334660174339123
448,1,1,0.3675710266248695,-0.4745451962498395,-0.4736736092984604,-0.1099938651314466,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.124204864259077
449,1,3,-1.8133792646517128,1.340131927606843,0.7676298785983874,-0.28156224744554,False,False,False,False,False,False,False,False,False,False,True,3.1077618062052306,0,-0.09059968717143896
450,1,1,1.7212643108655068,-0.4745451962498395,-0.4736736092984604,-0.0170532463264123,True,False,True,False,True,False,False,False,False,False,False,0.05178119445170015,0,-0.3293328110134467
451,0,2,0.5179813915404959,0.4327933656785018,2.008933366495236,-0.081758740431183,True,False,True,False,False,False,False,False,False,False,True,3.4417267321737377,0,-0.023755151641439452
452,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.264894112164151,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.276184606147545
453,0,1,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.081758740431183,True,False,False,False,True,False,False,False,False,False,False,0.05178119445170015,0,-1.578927278462936
454,1,1,1.4956487634920672,0.4327933656785018,-0.4736736092984604,1.3618608328062438,True,False,False,False,True,False,False,False,False,False,False,0.9591197563800413,0,1.4199069758986598
455,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
456,1,3,-0.0084548856641963,-0.4745451962498395,-0.4736736092984604,-0.5489135844511608,True,False,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.600635815057721
457,0,1,2.6989316828170784,-0.4745451962498395,-0.4736736092984604,-0.1099938651314466,True,False,True,False,False,False,True,False,False,False,False,0.05178119445170015,0,-2.124204864259077
458,1,1,0.4427762090826827,0.4327933656785018,-0.4736736092984604,0.4855907965147383,False,False,True,False,False,True,False,False,False,False,False,0.9591197563800413,0,0.5062879721584298
459,1,2,1.5708539459498805,-0.4745451962498395,-0.4736736092984604,-0.4876386579974721,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.417292574282463
460,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.66688704173195
461,1,1,1.4204435810342542,-0.4745451962498395,-0.4736736092984604,-0.1099938651314466,True,False,True,False,False,False,True,False,False,False,False,0.05178119445170015,0,-2.124204864259077
462,0,3,0.3675710266248695,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
463,0,1,1.345238398576441,-0.4745451962498395,-0.4736736092984604,0.1711809183420115,True,False,True,False,False,False,True,False,False,False,False,0.05178119445170015,0,3.305851094294157
464,0,2,1.4204435810342542,-0.4745451962498395,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-8.281297603873835
465,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.530567645282916
466,0,3,0.6683917564561223,-0.4745451962498395,-0.4736736092984604,-0.5688146415107299,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.984965633446368
467,0,2,0.0667502967936168,-0.4745451962498395,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-14.188471449998696
468,0,1,2.0220850406967594,-0.4745451962498395,-0.4736736092984604,-0.1099938651314466,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-2.124204864259077
469,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5529323838668316,True,True,False,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.678246991436039
470,1,3,-2.1330012900974187,1.340131927606843,0.7676298785983874,-0.28156224744554,False,False,False,False,False,False,False,False,False,False,True,3.1077618062052306,0,-0.09059968717143896
471,0,3,-0.3092756154954491,-0.4745451962498395,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.894086035813677
472,0,3,0.6683917564561223,-0.4745451962498395,-0.4736736092984604,-0.5308736926947507,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.252248877532804
473,1,2,0.2923658441670563,0.4327933656785018,2.008933366495236,-0.081758740431183,False,False,True,False,False,False,False,False,False,False,True,3.4417267321737377,0,-0.023755151641439452
474,1,2,-0.4596859804110754,-0.4745451962498395,-0.4736736092984604,-0.4101873580175906,False,False,False,False,False,True,False,False,False,False,False,0.05178119445170015,0,-7.92155071664483
475,0,3,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,-0.5032267997590759,False,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-9.718331241440747
476,0,1,0.8188021213717487,-0.4745451962498395,-0.4736736092984604,0.4888260712199769,True,False,True,False,False,False,False,False,False,False,False,0.05178119445170015,0,9.440223934500743
477,0,2,0.3675710266248695,0.4327933656785018,-0.4736736092984604,-0.2405813168701657,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.2508355346345695
478,0,3,-0.0084548856641963,0.4327933656785018,-0.4736736092984604,-0.5689134644471808,True,False,True,False,False,False,False,False,False,False,True,0.9591197563800413,0,-0.5931620745613697
479,0,3,-0.5348911628688886,-0.4745451962498395,-0.4736736092984604,-0.5577370609199931,True,False,True,False,False,False,False,False,False,False,True,0.05178119445170015,0,-10.771035060619013
